site_domain,imps,clicks,click_thru_pct,convs_rate,booked_revenue,post_view_convs,post_click_convs,media_cost,profit_ecpm
notebookreview.com,32,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.055754,-1.742312500000000000000000
notetoselfblog.com,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012186,-2.031000000000000000000000
noticias24.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004526,-0.905200000000000000000000
noticiasaominuto.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005220,-1.044000000000000000000000
noticiasdechihuahua.com.mx,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002920,-2.920000000000000000000000
noticiasdenavarra.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002223,-1.111500000000000000000000
noticierodigital.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008180,-2.045000000000000000000000
notimeforflashcards.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007807,-3.903500000000000000000000
notisistema.com,10,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012145,-1.214500000000000000000000
notizie.it,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004021,-1.005250000000000000000000
notjustok.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002430,-0.810000000000000000000000
nottinghamforestrumours.co.uk,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.015611,-2.601833333333333333333000
nottstv.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003348,-1.116000000000000000000000
notyourmommascookie.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002907,-2.907000000000000000000000
noulive.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001280,-1.280000000000000000000000
nourishingjoy.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001049,-1.049000000000000000000000
novanewsnow.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005726,-2.863000000000000000000000
novaskin.me,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001120,-1.120000000000000000000000
novasports.gr,13,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.009270,-0.713076923076923076923000
novatv.bg,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001370,-1.370000000000000000000000
novelasgravadas.com,9,1,11.111111111111111111%,0.000000000000000000,0.000000,0,0,0.010082,-1.120222222222222222222000
novicehousewife.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000910,-0.910000000000000000000000
novirusthanks.org,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000120,-0.060000000000000000000000
novodono.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000145,-0.072500000000000000000000
novosti.rs,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.016106,-2.013250000000000000000000
nowaygirl.com,13,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.016510,-1.270000000000000000000000
nowloss.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003080,-1.540000000000000000000000
nownews.com,47,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.024200,-0.514893617021276595745000
nowrunning.com,32,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.035077,-1.096156250000000000000000
nowtheendbegins.com,39,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.065547,-1.680692307692307692308000
nowtrendingpolitics.com,14,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.020128,-1.437714285714285714286000
nowwill.com,84,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.040623,-0.483607142857142857143000
noxxic.com,100,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.147600,-1.476000000000000000000000
npinumberlookup.org,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008920,-2.230000000000000000000000
npr.org,15,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.018302,-1.220133333333333333333000
nremt.org,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000900,-0.900000000000000000000000
nrg.co.il,44,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.052270,-1.187954545454545454545000
nrlc.org,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002525,-0.841666666666666666667000
nsno.co.uk,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001600,-1.600000000000000000000000
nst.com.my,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004950,-2.475000000000000000000000
nster.com,220,1,0.454545454545454545%,0.000000000000000000,0.000000,0,0,0.397540,-1.807000000000000000000000
ntdtv.com,26,1,3.846153846153846154%,0.000000000000000000,0.000000,0,0,0.018652,-0.717384615384615384615000
nthwall.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001090,-1.090000000000000000000000
ntn24.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002755,-2.755000000000000000000000
ntnews.com.au,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005042,-2.521000000000000000000000
nuclearsalad.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004030,-2.015000000000000000000000
nugget.ca,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003490,-1.745000000000000000000000
nujournal.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002870,-1.435000000000000000000000
nukethefridge.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001210,-1.210000000000000000000000
nuklearpower.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002300,-2.300000000000000000000000
numbeo.com,15,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.024890,-1.659333333333333333333000
number-2-pencil.com,12,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.015793,-1.316083333333333333333000
numismedia.com,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.013300,-1.662500000000000000000000
nursemommylaughs.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005584,-1.116800000000000000000000
nurshable.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005007,-2.503500000000000000000000
nursingplanet.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004980,-2.490000000000000000000000
nuskin.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002783,-0.927666666666666666667000
nustarmedia.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000795,-0.795000000000000000000000
nutmegnanny.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001130,-0.565000000000000000000000
nutrition-and-you.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004550,-2.275000000000000000000000
nutritionfor.us,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007501,-1.500200000000000000000000
nutritionistreviews.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004719,-2.359500000000000000000000
nutritionix.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002720,-2.720000000000000000000000
nutritionnutontherun.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002339,-2.339000000000000000000000
nutritionstripped.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002908,-2.908000000000000000000000
nutritiouseats.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000690,-0.690000000000000000000000
nuvo.net,34,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.011879,-0.349382352941176470588000
nvdaily.com,15,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.013660,-0.910666666666666666667000
nvonews.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006530,-2.176666666666666666667000
nwcn.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.010397,-3.465666666666666666667000
nwfdailynews.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002826,-2.826000000000000000000000
nwgabaseball.org,31,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.034240,-1.104516129032258064516000
nwitimes.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002595,-2.595000000000000000000000
nwp4life.com,19,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.016656,-0.876631578947368421053000
nwso.net,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001387,-1.387000000000000000000000
nxisrv.com,3,1,33.333333333333333333%,0.000000000000000000,0.000000,0,0,0.001999,-0.666333333333333333333000
nybooks.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.011080,-2.216000000000000000000000
nyc.com,11,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.017130,-1.557272727272727272727000
nyccharterschools.org,9,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012387,-1.376333333333333333333000
nycfire.net,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000950,-0.950000000000000000000000
nycgo.com,261,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.241559,-0.925513409961685823755000
nycroads.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008220,-2.055000000000000000000000
nycstylelittlecannoli.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003460,-1.153333333333333333333000
nycsubway.org,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.015480,-1.935000000000000000000000
nyctaughtme.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002750,-2.750000000000000000000000
nydailynews.com,1866,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,2.922228,-1.566038585209003215434000
nyheter24.se,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007279,-1.213166666666666666667000
nyloncandi.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000953,-0.953000000000000000000000
nymag.com,2405,1,0.041580041580041580%,0.000415800415800416,25.000000,1,0,2.862624,9.204730145530145530146000
nymbler.com,23,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.029090,-1.264782608695652173913000
nypost.com,432,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,1.023989,-2.370344907407407407407000
nyrangersblog.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.010612,-2.122400000000000000000000
nysteachingjobs.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003960,-1.980000000000000000000000
nysun.com,10,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.024734,-2.473400000000000000000000
nytimes.com,136,0,0.000000000000000000%,0.000000000000000000,0.264000,0,0,0.335954,-0.529073529411764705882000
nyyfans.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005008,-2.504000000000000000000000
nzherald.co.nz,30,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.042701,-1.423366666666666666667000
o2c3ds.ru,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000480,-0.480000000000000000000000
oakandoats.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002680,-1.340000000000000000000000
oaklandairport.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.011275,-1.610714285714285714286000
oaktreevintage.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.009730,-2.432500000000000000000000
oanda.com,186,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.273859,-1.472360215053763440860000
oanow.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002994,-2.994000000000000000000000
oasis.com,13,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.022197,-1.707461538461538461538000
oatmealwithafork.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005081,-1.693666666666666666667000
obd-codes.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.016520,-2.360000000000000000000000
obesityhelp.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.009130,-2.282500000000000000000000
obitalk.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002290,-2.290000000000000000000000
obituaries.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006882,-3.441000000000000000000000
obituarieshelp.org,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000900,-0.900000000000000000000000
objawy.net,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000580,-0.580000000000000000000000
objectmix.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003745,-1.248333333333333333333000
obliczanieprocentow.pl,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000610,-0.610000000000000000000000
obozrevatel.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000354,-0.177000000000000000000000
obrona.org,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002583,-1.291500000000000000000000
observer.com,35,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.045991,-1.314028571428571428571000
observer.ug,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002650,-2.650000000000000000000000
obsessivecooking.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003950,-1.975000000000000000000000
obsessivecoupondisorder.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001800,-1.800000000000000000000000
obseussed.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001540,-1.540000000000000000000000
ocala4sale.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008280,-2.760000000000000000000000
occasionsonline.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001279,-1.279000000000000000000000
oceanup.com,99,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.099782,-1.007898989898989898990000
ocgov.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005682,-1.420500000000000000000000
och101.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006340,-2.113333333333333333333000
ochoroba.pl,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000240,-0.240000000000000000000000
ochristian.com,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007650,-1.275000000000000000000000
ocpoliticsblog.com,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.009385,-1.173125000000000000000000
ocregister.com,87,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.140600,-1.616091954022988505747000
octane.tv,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002492,-0.830666666666666666667000
ocvarsity.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004840,-1.210000000000000000000000
ocweekly.com,20,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.044333,-2.216650000000000000000000
odatv.com,29,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.034933,-1.204586206896551724138000
odcr.com,24,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.025880,-1.078333333333333333333000
oddcrunch.com,15,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.016490,-1.099333333333333333333000
odditiesity.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001283,-1.283000000000000000000000
odditycentral.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005124,-1.708000000000000000000000
odnoklassniki.ru,9,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012282,-1.364666666666666666667000
odt.co.nz,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002910,-2.910000000000000000000000
odyb.net,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001190,-1.190000000000000000000000
odyclub.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003915,-1.957500000000000000000000
oem.com.mx,9,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.015170,-1.685555555555555555556000
ofertasdeempleousa.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004160,-2.080000000000000000000000
ofesite.com,41,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.064990,-1.585121951219512195122000
off-grid.net,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002921,-1.460500000000000000000000
offeroftheday.co.uk,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007780,-2.593333333333333333333000
offerpop.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000949,-0.949000000000000000000000
offerstation.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003500,-3.500000000000000000000000
officedepot.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000918,-0.918000000000000000000000
officeholidays.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001260,-0.630000000000000000000000
officequotes.net,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001540,-0.770000000000000000000000
officesnapshots.com,11,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.025690,-2.335454545454545454545000
officeworld.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003862,-1.931000000000000000000000
officialauntyacid.me,28,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.052989,-1.892464285714285714286000
officiallyjd.com,11,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005704,-0.518545454545454545455000
officialnintendomagazine.co.uk,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003930,-1.965000000000000000000000
officialusa.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001400,-1.400000000000000000000000
offroadgames.net,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005530,-1.843333333333333333333000
offshoreonly.com,18,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.044204,-2.455777777777777777778000
offshoretheater.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001514,-0.504666666666666666667000
offthecuffdc.com,78,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.313274,-4.016333333333333333333000
oglaszamy24.pl,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000880,-0.880000000000000000000000
ogplanet.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003587,-1.195666666666666666667000
ogrodywspomnien.pl,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001750,-1.750000000000000000000000
ohbabynames.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005780,-1.156000000000000000000000
ohdeardrea.blogspot,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004865,-1.621666666666666666667000
ohgizmo.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004940,-1.646666666666666666667000
ohhappyday.com,87,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.159158,-1.829402298850574712644000
ohiobikeways.net,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002690,-0.896666666666666666667000
ohiogasprices.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005150,-1.716666666666666666667000
ohiorunner.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005007,-2.503500000000000000000000
ohladycakes.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005222,-0.746000000000000000000000
ohmy-creative.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005456,-1.818666666666666666667000
ohmygodfacts.com,19,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.014671,-0.772157894736842105263000
ohmymag.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002060,-2.060000000000000000000000
ohmyveggies.com,94,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.201985,-2.148776595744680851064000
ohmyvera.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002500,-2.500000000000000000000000
ohsehun.org,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003508,-0.877000000000000000000000
ohsheglows.com,123,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.171783,-1.396609756097560975610000
ohsoglam.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007891,-1.578200000000000000000000
ohsweetbasil.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001619,-0.809500000000000000000000
ohthelovelythings.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005098,-1.274500000000000000000000
ohyeahdemigods.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001580,-1.580000000000000000000000
ohyesitsfree.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003350,-3.350000000000000000000000
oil-price.net,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.011680,-1.460000000000000000000000
oil-testimonials.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000620,-0.620000000000000000000000
oisintagesmas.gr,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008466,-1.411000000000000000000000
ojo.pe,19,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.025640,-1.349473684210526315789000
ojogo.pt,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008590,-1.718000000000000000000000
ojogos.com.br,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001320,-1.320000000000000000000000
ok.co.uk,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.014016,-1.752000000000000000000000
ok.ru,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003304,-1.101333333333333333333000
okccdn.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.011526,-1.646571428571428571429000
okcimg.com,2728,1,0.036656891495601173%,0.000366568914956012,35.000000,1,0,3.147364,11.676186217008797653959000
okctalk.com,30,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.036550,-1.218333333333333333333000
okcu.edu,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000702,-0.702000000000000000000000
okcupid.com,5776,2,0.034626038781163435%,0.000519390581717452,95.000000,3,0,8.086949,15.047273372576177285319000
okhereisthesituation.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008270,-1.181428571428571428571000
okidoki.ee,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001120,-0.280000000000000000000000
okitspace.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000602,-0.120400000000000000000000
okmagazine.com,33,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.071310,-2.160909090909090909091000
okmoviequotes.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002840,-0.710000000000000000000000
oknation.net,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004050,-0.810000000000000000000000
oldapps.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002790,-2.790000000000000000000000
oldcarandtruckpictures.com,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.021772,-2.721500000000000000000000
oldcarbrochures.com,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.009213,-1.535500000000000000000000
oldcaronline.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003180,-1.590000000000000000000000
oldielyrics.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007067,-2.355666666666666666667000
oldminibikes.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002400,-1.200000000000000000000000
oldride.com,14,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.024560,-1.754285714285714285714000
ole.com.ar,58,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.100657,-1.735465517241379310345000
oleanderandpalm.com,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006955,-0.869375000000000000000000
olgasflavorfactory.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001216,-1.216000000000000000000000
olimpicastereo.com.co,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002380,-2.380000000000000000000000
olive-drab.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001130,-1.130000000000000000000000
olivegarden.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001039,-1.039000000000000000000000
oliverandrust.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001490,-1.490000000000000000000000
olivesoftware.com,12,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.024331,-2.027583333333333333333000
olivetomato.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002600,-2.600000000000000000000000
olx.com.pk,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002195,-1.097500000000000000000000
olx.pl,70,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.049918,-0.713114285714285714286000
olx.pt,10,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008670,-0.867000000000000000000000
olxdir.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001554,-0.777000000000000000000000
omaha.com,126,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.329360,-2.613968253968253968254000
omegle.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004763,-0.952600000000000000000000
omgblog.com,35,1,2.857142857142857143%,0.000000000000000000,0.000000,0,0,0.051950,-1.484285714285714285714000
omgbruh.net,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001328,-1.328000000000000000000000
omgfacts.com,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008835,-1.472500000000000000000000
omgfactsposts.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006885,-1.721250000000000000000000
omgthings.tv,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001204,-1.204000000000000000000000
omiga-plus.com,16,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.017352,-1.084500000000000000000000
omnovia.com,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.009929,-1.241125000000000000000000
omroepwest.nl,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001335,-1.335000000000000000000000
omtimes.com,35,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.050210,-1.434571428571428571429000
on-this-day.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008315,-2.771666666666666666667000
on.cc,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006850,-2.283333333333333333333000
onceuponachef.com,16,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.015830,-0.989375000000000000000000
oncoloring.com,13,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.014170,-1.090000000000000000000000
ondemandkorea.com,126,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.142564,-1.131460317460317460317000
one-stop-birthday-ideas.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000693,-0.693000000000000000000000
one.co.il,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005870,-1.174000000000000000000000
oneacross.com,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.013290,-1.661250000000000000000000
